,ladcd,label,year,quarter,ONS LA Code
1966,15,"(2021, 'Q1', 'E06000025')",2021,Q1,E06000025
1967,4,"(2021, 'Q1', 'E06000026')",2021,Q1,E06000026
1968,11,"(2021, 'Q1', 'E06000043')",2021,Q1,E06000043
1969,1,"(2021, 'Q1', 'E06000046')",2021,Q1,E06000046
1970,1,"(2021, 'Q1', 'E06000052')",2021,Q1,E06000052
1971,1,"(2021, 'Q1', 'E07000065')",2021,Q1,E07000065
1972,5,"(2021, 'Q1', 'E07000073')",2021,Q1,E07000073
1973,28,"(2021, 'Q1', 'E07000086')",2021,Q1,E07000086
1974,22,"(2021, 'Q1', 'E07000094')",2021,Q1,E07000094
1975,1,"(2021, 'Q1', 'E07000115')",2021,Q1,E07000115
1976,2,"(2021, 'Q1', 'E07000124')",2021,Q1,E07000124
1977,8,"(2021, 'Q1', 'E07000134')",2021,Q1,E07000134
1978,2,"(2021, 'Q1', 'E07000136')",2021,Q1,E07000136
1979,3,"(2021, 'Q1', 'E07000141')",2021,Q1,E07000141
1980,6,"(2021, 'Q1', 'E07000153')",2021,Q1,E07000153
1981,7,"(2021, 'Q1', 'E07000163')",2021,Q1,E07000163
1982,1,"(2021, 'Q1', 'E07000169')",2021,Q1,E07000169
1983,1,"(2021, 'Q1', 'E07000216')",2021,Q1,E07000216
1984,1,"(2021, 'Q1', 'E07000225')",2021,Q1,E07000225
1985,3,"(2021, 'Q1', 'E07000240')",2021,Q1,E07000240
1986,1,"(2021, 'Q1', 'E08000019')",2021,Q1,E08000019
1987,5,"(2021, 'Q1', 'E08000021')",2021,Q1,E08000021
1988,2,"(2021, 'Q1', 'E08000023')",2021,Q1,E08000023
1989,205,"(2021, 'Q1', 'E08000026')",2021,Q1,E08000026
1990,36,"(2021, 'Q1', 'E09000002')",2021,Q1,E09000002
1991,4,"(2021, 'Q1', 'E09000003')",2021,Q1,E09000003
1992,59,"(2021, 'Q1', 'E09000005')",2021,Q1,E09000005
1993,33,"(2021, 'Q1', 'E09000006')",2021,Q1,E09000006
1994,68,"(2021, 'Q1', 'E09000007')",2021,Q1,E09000007
1995,11,"(2021, 'Q1', 'E09000008')",2021,Q1,E09000008
1996,74,"(2021, 'Q1', 'E09000009')",2021,Q1,E09000009
1997,89,"(2021, 'Q1', 'E09000011')",2021,Q1,E09000011
1998,42,"(2021, 'Q1', 'E09000012')",2021,Q1,E09000012
1999,300,"(2021, 'Q1', 'E09000013')",2021,Q1,E09000013
2000,41,"(2021, 'Q1', 'E09000014')",2021,Q1,E09000014
2001,81,"(2021, 'Q1', 'E09000018')",2021,Q1,E09000018
2002,108,"(2021, 'Q1', 'E09000019')",2021,Q1,E09000019
2003,107,"(2021, 'Q1', 'E09000020')",2021,Q1,E09000020
2004,27,"(2021, 'Q1', 'E09000021')",2021,Q1,E09000021
2005,40,"(2021, 'Q1', 'E09000023')",2021,Q1,E09000023
2006,144,"(2021, 'Q1', 'E09000024')",2021,Q1,E09000024
2007,29,"(2021, 'Q1', 'E09000025')",2021,Q1,E09000025
2008,138,"(2021, 'Q1', 'E09000027')",2021,Q1,E09000027
2009,51,"(2021, 'Q1', 'E09000028')",2021,Q1,E09000028
2010,12,"(2021, 'Q1', 'E09000029')",2021,Q1,E09000029
2011,25,"(2021, 'Q1', 'E09000030')",2021,Q1,E09000030
2012,324,"(2021, 'Q1', 'E09000032')",2021,Q1,E09000032
2013,425,"(2021, 'Q1', 'E09000033')",2021,Q1,E09000033
2014,1,"(2021, 'Q1', 'S12000006')",2021,Q1,S12000006
2015,1,"(2021, 'Q1', 'W06000022')",2021,Q1,W06000022
2016,13,"(2021, 'Q1', 'W06000023')",2021,Q1,W06000023
2017,1,"(2021, 'Q2', 'E07000068')",2021,Q2,E07000068
2018,8,"(2021, 'Q2', 'E09000022')",2021,Q2,E09000022
2019,3,"(2021, 'Q2', 'E09000033')",2021,Q2,E09000033
2020,2,"(2021, 'Q2', 'S12000044')",2021,Q2,S12000044
2021,29,"(2021, 'Q3', 'E06000006')",2021,Q3,E06000006
2022,1,"(2021, 'Q3', 'E06000025')",2021,Q3,E06000025
2023,4,"(2021, 'Q3', 'E08000026')",2021,Q3,E08000026
2024,1,"(2021, 'Q3', 'E09000030')",2021,Q3,E09000030
2025,2,"(2021, 'Q4', 'E06000015')",2021,Q4,E06000015
2026,1,"(2021, 'Q4', 'E06000023')",2021,Q4,E06000023
2027,1,"(2021, 'Q4', 'E06000025')",2021,Q4,E06000025
2028,1,"(2021, 'Q4', 'E07000149')",2021,Q4,E07000149
2029,1,"(2021, 'Q4', 'E08000002')",2021,Q4,E08000002
2030,1,"(2021, 'Q4', 'E08000030')",2021,Q4,E08000030
